,lsd_slam_pose__pose_orientation_w,lsd_slam_pose__pose_orientation_x,lsd_slam_pose__pose_orientation_y,lsd_slam_pose__pose_orientation_z,lsd_slam_pose__pose_position_x,lsd_slam_pose__pose_position_y,lsd_slam_pose__pose_position_z,vrpn_client_node_ardrone_pose__pose_orientation_w,vrpn_client_node_ardrone_pose__pose_orientation_x,vrpn_client_node_ardrone_pose__pose_orientation_y,vrpn_client_node_ardrone_pose__pose_orientation_z,vrpn_client_node_ardrone_pose__pose_position_x,vrpn_client_node_ardrone_pose__pose_position_y,vrpn_client_node_ardrone_pose__pose_position_z
2016-05-05 05:09:53.523054848,,,,,,,,0.998744606972,-0.0439470671117,0.0240054000169,0.0013367314823,-1.96560108662,0.0791286081076,0.472721725702
2016-05-05 05:09:53.533307904,,,,,,,,0.998710513115,-0.0447258502245,0.0239401888102,0.00196499889717,-1.96577203274,0.0791291370988,0.472856134176
2016-05-05 05:09:53.543550720,,,,,,,,0.998700201511,-0.044923979789,0.0239915214479,0.00205802172422,-1.96577036381,0.0791164338589,0.472843825817
2016-05-05 05:09:53.543574784,,,,,,,,0.998699009418,-0.0449365004897,0.0240153558552,0.00209316634573,-1.96578168869,0.0790740549564,0.472857385874
2016-05-05 05:09:53.553798144,,,,,,,,0.99870121479,-0.0448804274201,0.0240357909352,0.00199429225177,-1.96578967571,0.0791261568666,0.472871303558
2016-05-05 05:09:53.563016704,,,,,,,,0.998733699322,-0.0442102141678,0.0239499527961,0.00169644632842,-1.96569466591,0.0791355222464,0.472945660353
2016-05-05 05:09:53.573286912,,,,,,,,0.998732805252,-0.0442045070231,0.0240020882338,0.00165090162773,-1.96569657326,0.0791172385216,0.472769409418
2016-05-05 05:09:53.583575296,,,,,,,,0.99870711565,-0.0447161123157,0.0240994021297,0.0019705875311,-1.96576666832,0.0791147351265,0.472894281149
2016-05-05 05:09:53.583584000,,,,,,,,0.998708844185,-0.0446840301156,0.024086099118,0.0019854514394,-1.96579420567,0.0790732130408,0.472903698683
2016-05-05 05:09:53.593829120,,,,,,,,0.9987180233,-0.0444939807057,0.0240642856807,0.00190724467393,-1.96577870846,0.0791157856584,0.472912818193
2016-05-05 05:09:53.613338624,,,,,,,,0.998760521412,-0.0435802266002,0.0240076240152,0.00137663539499,-1.9656482935,0.0791324228048,0.472914934158
2016-05-05 05:09:53.623547392,,,,,,,,0.998726010323,-0.0442940331995,0.0241122692823,0.00176989869215,-1.96566045284,0.079081222415,0.472854107618
2016-05-05 05:09:53.633816320,,,,,,,,0.998705983162,-0.0447217337787,0.0241240188479,0.00208238069899,-1.96578800678,0.0790839642286,0.472964346409
2016-05-05 05:09:53.633826560,,,,,,,,0.99873149395,-0.0441786199808,0.0241000913084,0.00168982567266,-1.9657510519,0.0791357681155,0.472986489534
2016-05-05 05:09:53.643086336,,,,,,,,0.998726546764,-0.0442944429815,0.0240846332163,0.00181925378274,-1.96566820145,0.0791081935167,0.472933322191
2016-05-05 05:09:53.643096320,,,,,,,,0.998727858067,-0.0441963411868,0.0242146123201,0.00178731989581,-1.96569406986,0.0790970697999,0.472938328981
2016-05-05 05:09:53.653370368,,,,,,,,0.998707413673,-0.0445872731507,0.0243236403912,0.00199157628231,-1.96576488018,0.0791033729911,0.472975879908
2016-05-05 05:09:53.663630848,,,,,,,,0.998746812344,-0.0437013804913,0.0243662670255,0.00117265875451,-1.96560847759,0.0791354030371,0.472806155682
2016-05-05 05:09:53.673892864,,,,,,,,0.998709976673,-0.044512860477,0.0243481043726,0.0020432532765,-1.96565842628,0.079090051353,0.472915410995
2016-05-05 05:09:53.683130112,,,,,,,,0.998707294464,-0.0445645712316,0.0243624579161,0.00210135546513,-1.96571874619,0.0790892839432,0.472949445248
2016-05-05 05:09:53.693383168,,,,,,,,0.998693585396,-0.0448534674942,0.0243666823953,0.00236747390591,-1.96578550339,0.0790657028556,0.473026841879
2016-05-05 05:09:53.693404672,,,,,,,,0.998706221581,-0.0445353090763,0.0244607776403,0.00208980543539,-1.96567738056,0.0790985673666,0.472969442606
2016-05-05 05:09:53.692483072,0.9999998605,2.77004124352e-05,-0.000191986894729,0.000491297473529,1.87970290426e-05,-6.3225197664e-05,9.90855987766e-05,,,,,,,
2016-05-05 05:09:53.703609600,,,,,,,,0.998716831207,-0.0443451106548,0.0243836138397,0.00194739981089,-1.96573877335,0.0791089460254,0.473046571016
2016-05-05 05:09:53.713867776,,,,,,,,0.998721003532,-0.0442488752306,0.0243950672448,0.00181384943426,-1.9657022953,0.0791425928473,0.472958147526
2016-05-05 05:09:53.723095040,,,,,,,,0.99879348278,-0.0426935181022,0.0242574755102,0.000673867529258,-1.96585941315,0.0791344121099,0.473221838474
2016-05-05 05:09:53.733350400,,,,,,,,0.998700678349,-0.0446412116289,0.024493874982,0.00208752905019,-1.96577394009,0.0791256576777,0.473056614399
2016-05-05 05:09:53.733362176,,,,,,,,0.998896241188,-0.0402431413531,0.0241932999343,-0.00127204612363,-1.96560037136,0.0793790072203,0.473177909851
2016-05-05 05:09:53.743628544,,,,,,,,0.998716413975,-0.0443171858788,0.024451142177,0.00191279791761,-1.96574580669,0.0791124776006,0.473086625338
2016-05-05 05:09:53.753880832,,,,,,,,0.998712480068,-0.0443537533283,0.0245546605438,0.0018292912282,-1.96573507786,0.0791153162718,0.472995132208
2016-05-05 05:09:53.773345024,,,,,,,,0.998818695545,-0.0419086515903,0.0245956629515,0.00014746368106,-1.96556675434,0.0791598036885,0.472885191441
2016-05-05 05:09:53.773355776,,,,,,,,0.99873226881,-0.0439245402813,0.0245297607034,0.00166277203243,-1.96565794945,0.0791397243738,0.473046630621
2016-05-05 05:09:53.783593984,,,,,,,,0.998711705208,-0.0443599112332,0.0245757550001,0.00183035293594,-1.96576845646,0.0791479870677,0.473062187433
2016-05-05 05:09:53.783607040,,,,,,,,0.998711824417,-0.0443365424871,0.0246092695743,0.00182673858944,-1.96572780609,0.0791320502758,0.472986102104
2016-05-05 05:09:53.781661184,0.9999998605,2.77004122672e-05,-0.00019198689162,0.000491297444605,1.87970290426e-05,-6.3225190388e-05,9.90855987766e-05,,,,,,,
2016-05-05 05:09:53.793813504,,,,,,,,0.998733758926,-0.0439015105367,0.0245144031942,0.00162825419102,-1.96568024158,0.0791202038527,0.47303673625
2016-05-05 05:09:53.803017728,,,,,,,,0.998817682266,-0.0419178977609,0.0246192310005,0.000196631386643,-1.9656085968,0.0791391432285,0.472949296236
2016-05-05 05:09:53.813324544,,,,,,,,0.998714566231,-0.0442510917783,0.0246546640992,0.00181871675886,-1.96568334103,0.0791204199195,0.472951292992
2016-05-05 05:09:53.823526144,,,,,,,,0.998715400696,-0.04422993958,0.024652056396,0.00192091800272,-1.96567320824,0.0790805891156,0.473031938076
2016-05-05 05:09:53.833744384,,,,,,,,0.998709022999,-0.0443866401911,0.0246276650578,0.00194018566981,-1.96574294567,0.0790631994605,0.47292214632
2016-05-05 05:09:53.833754112,,,,,,,,0.998711824417,-0.0442806631327,0.0247134380043,0.00182403204963,-1.9656701088,0.0791148245335,0.472956806421
2016-05-05 05:09:53.842910208,,,,,,,,0.998690366745,-0.0447660349309,0.0246852822602,0.00204773293808,-1.96578776836,0.0791439116001,0.47303301096
2016-05-05 05:09:53.853168640,,,,,,,,0.998700678349,-0.0445426926017,0.0246817395091,0.00197629630566,-1.96577048302,0.0791195109487,0.473074793816
2016-05-05 05:09:53.863423488,,,,,,,,0.998724400997,-0.0440574660897,0.0246151797473,0.00161398167256,-1.96581149101,0.0791163742542,0.473058611155
2016-05-05 05:09:53.859655936,0.9999998605,2.77004122672e-05,-0.00019198689162,0.000491297444605,1.87970290426e-05,-6.32251831121e-05,9.90855987766e-05,,,,,,,
2016-05-05 05:09:53.873704704,,,,,,,,0.998754262924,-0.0433285310864,0.0247197430581,0.00121881812811,-1.96561443806,0.0791244357824,0.472857415676
2016-05-05 05:09:53.883944448,,,,,,,,0.998717069626,-0.0441715158522,0.0246984288096,0.00179508759174,-1.96567773819,0.0790999531746,0.472987443209
2016-05-05 05:09:53.883961344,,,,,,,,0.998698830605,-0.0445646382868,0.0247186645865,0.00195327051915,-1.96578919888,0.0791063457727,0.473018944263
2016-05-05 05:09:53.893183232,,,,,,,,0.998799741268,-0.0422828234732,0.0247218180448,0.000300283689285,-1.96563220024,0.0791343003511,0.472965747118
2016-05-05 05:09:53.903416064,,,,,,,,0.998759031296,-0.0432094223797,0.0247440990061,0.00103906472214,-1.96560120583,0.0791533738375,0.472827404737
2016-05-05 05:09:53.913648128,,,,,,,,0.9987154603,-0.044227425009,0.0246684867889,0.00172415480483,-1.9657766819,0.0791021957994,0.473000764847
2016-05-05 05:09:53.923938304,,,,,,,,0.998803198338,-0.0422635376453,0.0246154312044,0.000151549160364,-1.96574819088,0.0791782811284,0.47309204936
2016-05-05 05:09:53.933219584,,,,,,,,0.998712301254,-0.0442790724337,0.0247110463679,0.00161939882673,-1.96569538116,0.0791385993361,0.472880840302
2016-05-05 05:09:53.933230848,,,,,,,,0.998815238476,-0.0420954898,0.0244152080268,2.86982940452e-05,-1.96579551697,0.0791649371386,0.473104536533
2016-05-05 05:09:53.953684736,,,,,,,,0.998726963997,-0.0440956689417,0.024444911629,0.00157892087009,-1.96569645405,0.0790947005153,0.472988992929
2016-05-05 05:09:53.963913728,,,,,,,,0.998718261719,-0.0443518534303,0.024337477982,0.00161184254102,-1.96579504013,0.0791078284383,0.472957998514
2016-05-05 05:09:53.963932416,,,,,,,,0.998696267605,-0.0448214448988,0.0243563335389,0.00187864433974,-1.96580684185,0.079108029604,0.472910106182
2016-05-05 05:09:53.957970944,0.999999818745,3.26146307771e-05,-0.000194307812075,0.000568938930143,9.08986294235e-06,-7.28983723093e-05,0.000166673620697,,,,,,,
2016-05-05 05:09:53.973168128,,,,,,,,0.998732209206,-0.0440640896559,0.0243000220507,0.00136859633494,-1.96569025517,0.0791443511844,0.472804307938
2016-05-05 05:09:53.983419136,,,,,,,,0.998714387417,-0.0445210821927,0.024184692651,0.00165006588213,-1.96576356888,0.0791478529572,0.472894817591
2016-05-05 05:09:53.983437056,,,,,,,,0.998721599579,-0.0443943217397,0.0241188108921,0.00165984628256,-1.96577382088,0.0791190490127,0.472991228104
2016-05-05 05:09:53.993703424,,,,,,,,0.998721718788,-0.0443378873169,0.0242265556008,0.00147820811253,-1.9656586647,0.0791502743959,0.472798556089
2016-05-05 05:09:54.002870272,,,,,,,,0.998731851578,-0.0442014038563,0.0240544881672,0.00151879503392,-1.96570038795,0.0791201815009,0.472873657942
2016-05-05 05:09:54.013092608,,,,,,,,0.99881362915,-0.0425434373319,0.0236917231232,0.000271123455605,-1.96591591835,0.079200565815,0.47318983078
2016-05-05 05:09:54.023307264,,,,,,,,0.998717725277,-0.0445349551737,0.0240035690367,0.00184943864588,-1.96568894386,0.0791203603148,0.472808271646
2016-05-05 05:09:54.026877184,0.999999739207,3.21121617253e-05,-0.000200001241937,0.000693220862509,-1.04251112134e-05,-7.09879386704e-05,0.000206560624065,,,,,,,
2016-05-05 05:09:54.036944640,0.999999660396,3.44224849198e-05,-0.00020715887379,0.000796937350574,-3.07862464979e-05,-7.501791697e-05,0.00025201542303,,,,,,,
2016-05-05 05:09:54.043723520,,,,,,,,0.998726308346,-0.0444260500371,0.0238532815129,0.00179289234802,-1.96577847004,0.0791158676147,0.472860395908
2016-05-05 05:09:54.043740416,,,,,,,,0.998736262321,-0.044234842062,0.0238069426268,0.00155820569489,-1.96572101116,0.0791120678186,0.472694188356
2016-05-05 05:09:54.053915136,,,,,,,,0.998745083809,-0.0440095290542,0.0238682478666,0.00136419467162,-1.96564793587,0.0791458487511,0.472687095404
2016-05-05 05:09:54.063129088,,,,,,,,0.998760521412,-0.043711964041,0.0237654969096,0.00142604345456,-1.96568739414,0.0791045054793,0.472811102867
2016-05-05 05:09:54.073403904,,,,,,,,0.998846828938,-0.041865311563,0.0235019568354,-0.000150370731717,-1.96588468552,0.0791954100132,0.473061621189
2016-05-05 05:09:54.083665920,,,,,,,,0.998744726181,-0.0440587028861,0.0237715300173,0.00169006199576,-1.9656701088,0.079123929143,0.472752273083
2016-05-05 05:09:54.083678976,,,,,,,,0.998749196529,-0.0439713224769,0.0237497426569,0.00163226248696,-1.96566390991,0.0791209563613,0.472781181335
2016-05-05 05:09:54.093869056,,,,,,,,0.998751163483,-0.0439352504909,0.0237183067948,0.00180046190508,-1.96566140652,0.0791012495756,0.472804546356
2016-05-05 05:09:54.103124736,,,,,,,,0.99874818325,-0.0440377183259,0.0236501228064,0.00186941272113,-1.96576523781,0.079150095582,0.472856253386
2016-05-05 05:09:54.113369600,,,,,,,,0.998738765717,-0.0442201681435,0.0237052552402,0.00189473666251,-1.96577072144,0.0791693255305,0.47280177474
2016-05-05 05:09:54.153323776,,,,,,,,0.998802006245,-0.0428459756076,0.023607660085,0.00123773748055,-1.96569120884,0.0791029334068,0.472848802805
2016-05-05 05:09:54.153344512,,,,,,,,0.998769462109,-0.0435997322202,0.0235623400658,0.00189573643729,-1.96577644348,0.0790959820151,0.472866386175
2016-05-05 05:09:54.163543552,,,,,,,,0.998764038086,-0.043698515743,0.0236018225551,0.00194596813526,-1.96579742432,0.0790765658021,0.472870081663
2016-05-05 05:09:54.173790976,,,,,,,,0.998757004738,-0.0438266545534,0.0236675255001,0.00191088556312,-1.96566951275,0.0791155993938,0.472775399685
2016-05-05 05:09:54.182937088,,,,,,,,0.998774647713,-0.0434647612274,0.0236181840301,0.00153702322859,-1.96563768387,0.0791720375419,0.472784787416
2016-05-05 05:09:54.182947840,,,,,,,,0.99875408411,-0.0439275316894,0.0235976483673,0.00195826147683,-1.96575760841,0.0791338905692,0.472827196121
2016-05-05 05:09:54.203557632,,,,,,,,0.998738348484,-0.0442536734045,0.0236425921321,0.00209972541779,-1.96581065655,0.0791311562061,0.472848773003
2016-05-05 05:09:54.204483840,0.999999805318,3.82235565013e-05,-0.00030980303408,0.00054030116295,0.000156324065756,-4.01351280743e-05,0.000125221617054,,,,,,,
2016-05-05 05:09:54.213755392,,,,,,,,0.998788416386,-0.043161906302,0.0235960185528,0.00141961302143,-1.96567821503,0.0791233628988,0.472804218531
2016-05-05 05:09:54.213773056,,,,,,,,0.998735129833,-0.0443209633231,0.0236539077014,0.00208296254277,-1.96578431129,0.0791545659304,0.472827136517
2016-05-05 05:09:54.208005120,0.999999836651,4.05232792119e-05,-0.000271515168258,0.000501333976467,0.000162328389706,-1.27825305754e-05,0.000120246120787,,,,,,,
2016-05-05 05:09:54.223025408,,,,,,,,0.998776853085,-0.0434764660895,0.0234882421792,0.00172446877696,-1.96578657627,0.0790968984365,0.472926497459
2016-05-05 05:09:54.233245440,,,,,,,,0.998775064945,-0.0434470996261,0.0236235912889,0.00168128893711,-1.96565461159,0.0790815800428,0.472890764475
2016-05-05 05:09:54.233262080,,,,,,,,0.998799443245,-0.0429100580513,0.0235993284732,0.00122598093003,-1.96568715572,0.0791335180402,0.472706466913
2016-05-05 05:09:54.243439360,,,,,,,,0.998779177666,-0.0433967597783,0.0235478766263,0.00160632212646,-1.96579539776,0.079143255949,0.472879499197
2016-05-05 05:09:54.253716992,,,,,,,,0.998813152313,-0.0425649881363,0.0236435551196,0.00118867657147,-1.96559309959,0.0791043713689,0.472618877888
2016-05-05 05:09:54.262923008,,,,,,,,0.998786747456,-0.0432557165623,0.0234769787639,0.00172298157122,-1.96580171585,0.0790610462427,0.47295358777
2016-05-05 05:09:54.273208064,,,,,,,,0.998762488365,-0.0437505580485,0.0235744975507,0.00192919571418,-1.96580815315,0.0791421234608,0.472848266363
2016-05-05 05:09:54.283475712,,,,,,,,0.998780012131,-0.0433992668986,0.0235007125884,0.00169044209179,-1.96575200558,0.0791666358709,0.47284758091
2016-05-05 05:09:54.293710848,,,,,,,,0.998753607273,-0.0439623817801,0.0235488675535,0.00204753386788,-1.96578621864,0.0791372954845,0.472824603319
2016-05-05 05:09:54.302878208,,,,,,,,0.998769819736,-0.0435799770057,0.0235831011087,0.00186211301479,-1.9657074213,0.0791083872318,0.472752630711
2016-05-05 05:09:54.302905344,,,,,,,,0.998776137829,-0.0434599928558,0.0235497262329,0.0017266565701,-1.96579289436,0.0791202262044,0.472867637873
2016-05-05 05:09:54.292730368,0.999999825814,2.70956317198e-05,-0.000220849921901,0.000546683676277,9.31369577302e-05,-1.90841383301e-05,0.000108035448648,,,,,,,
2016-05-05 05:09:54.313114624,,,,,,,,0.998865127563,-0.0415169261396,0.0233385004103,0.000247140764259,-1.96586489677,0.0791834443808,0.473103225231
2016-05-05 05:09:54.305917952,0.99999969886,-2.73315435209e-06,-0.000154371562049,0.000760553576941,-2.94212368317e-05,4.21666825901e-08,1.96128730749e-05,,,,,,,
2016-05-05 05:09:54.323337984,,,,,,,,0.998749911785,-0.0439120456576,0.0238030590117,0.00194607663434,-1.9657895565,0.0791590511799,0.472911179066
2016-05-05 05:09:54.333528576,,,,,,,,0.998795509338,-0.0426672957838,0.0241972077638,0.00127586501185,-1.9657227993,0.0791378766298,0.473260521889
2016-05-05 05:09:54.333545472,,,,,,,,0.998732209206,-0.0435846596956,0.0251208525151,0.00185107649304,-1.96566617489,0.0790918469429,0.473140478134
2016-05-05 05:09:54.343862784,,,,,,,,0.998912811279,-0.0382452607155,0.0265790242702,-0.00205987133086,-1.96601629257,0.0795884728432,0.473157316446
2016-05-05 05:09:54.353118208,,,,,,,,0.998793959618,-0.0417108386755,0.0258944705129,0.000711620377842,-1.96566736698,0.0791956186295,0.472959220409
2016-05-05 05:09:54.363384064,,,,,,,,0.998922646046,-0.0385677181184,0.0257583726197,-0.00164282659534,-1.96573448181,0.0794456750154,0.473307967186
2016-05-05 05:09:54.373631232,,,,,,,,0.998720705509,-0.0433921143413,0.0259076729417,0.00174587208312,-1.96574425697,0.0791014134884,0.473055422306
2016-05-05 05:09:54.368675840,0.99999969886,-2.73315435209e-06,-0.000154371562049,0.000760553576941,-2.94212368317e-05,4.21666825901e-08,1.96128730749e-05,,,,,,,
2016-05-05 05:09:54.383852800,,,,,,,,0.99873560667,-0.043250888586,0.0256018061191,0.00111000146717,-1.96571087837,0.0791256353259,0.473048061132
2016-05-05 05:09:54.383870208,,,,,,,,0.998721659184,-0.043673582375,0.0254421625286,0.000771040271502,-1.96568465233,0.0792245715857,0.472945392132
2016-05-05 05:09:54.381526528,0.999999690034,-4.4364396142e-06,-0.000152137346961,0.000772506978916,-2.45603841904e-05,3.58107990905e-06,2.88990286208e-05,,,,,,,
2016-05-05 05:09:54.393086464,,,,,,,,0.998731136322,-0.0433925054967,0.0255599562079,0.000150563748321,-1.9656765461,0.0792933925986,0.472961574793
2016-05-05 05:09:54.403319296,,,,,,,,0.998679935932,-0.0443565882742,0.0259030517191,0.000268502364634,-1.96572959423,0.0792997851968,0.473050177097
2016-05-05 05:09:54.413575168,,,,,,,,0.99869197607,-0.0439438447356,0.0261398684233,-0.000223108945647,-1.96561980247,0.0793397948146,0.472919374704
2016-05-05 05:09:54.423815424,,,,,,,,0.998648822308,-0.0450303070247,0.025940541178,0.000256398430793,-1.96572089195,0.0793486759067,0.472978621721
2016-05-05 05:09:54.433079296,,,,,,,,0.998654782772,-0.0451263524592,0.0255337785929,0.00056207907619,-1.96573460102,0.0793050900102,0.472940176725
2016-05-05 05:09:54.433093632,,,,,,,,0.998795747757,-0.0423228591681,0.0247879754752,-0.00124532892369,-1.96578347683,0.0793455690145,0.473208397627
2016-05-05 05:09:54.443310336,,,,,,,,0.998710989952,-0.044152893126,0.0250399373472,0.000208186291275,-1.96564173698,0.079285800457,0.472858071327
2016-05-05 05:09:54.463797760,,,,,,,,0.998680830002,-0.0446936115623,0.0252725537866,0.000624796142802,-1.96573245525,0.079278871417,0.472943931818
2016-05-05 05:09:54.463817216,,,,,,,,0.998718559742,-0.0437217094004,0.0254877246916,0.000158755938173,-1.96558248997,0.0793034657836,0.473024338484
2016-05-05 05:09:54.473056256,,,,,,,,0.998680174351,-0.0445493459702,0.0255484636873,0.000732605112717,-1.96565186977,0.0792602077127,0.472930312157
2016-05-05 05:09:54.464721408,0.999999673217,-5.21085060902e-06,-0.000150978313491,0.000794193742774,2.95468407785e-06,8.67512881086e-06,9.41726539168e-05,,,,,,,
2016-05-05 05:09:54.483252736,,,,,,,,0.998696208,-0.0443370826542,0.0252939350903,0.000541465647984,-1.96578752995,0.0792780816555,0.472999453545
2016-05-05 05:09:54.483272704,,,,,,,,0.998791337013,-0.0422701910138,0.0250628311187,-0.000970739813056,-1.96559965611,0.0793530121446,0.472993761301
2016-05-05 05:09:54.493558528,,,,,,,,0.998671889305,-0.0449517853558,0.0251633115113,0.000757739995606,-1.96574127674,0.0793003663421,0.472928076982
2016-05-05 05:09:54.503790848,,,,,,,,0.998698055744,-0.0443490110338,0.0252059455961,0.000351220340235,-1.96576619148,0.0792753696442,0.47295793891
2016-05-05 05:09:54.513019648,,,,,,,,0.998692691326,-0.0443679392338,0.025379864499,0.00050300481962,-1.96564102173,0.0792630910873,0.472888380289
2016-05-05 05:09:54.523307776,,,,,,,,0.998690843582,-0.0443920716643,0.0254098232836,0.000639206788037,-1.9656072855,0.0792870745063,0.472893446684
2016-05-05 05:09:54.533581824,,,,,,,,0.998765528202,-0.0427173487842,0.0253480058163,-0.00051289005205,-1.96569871902,0.0793113410473,0.473074793816
2016-05-05 05:09:54.543786752,,,,,,,,0.998704731464,-0.043980114162,0.0255840737373,0.000388998072594,-1.96568214893,0.0792698189616,0.472880750895
2016-05-05 05:09:54.539317504,0.999999673217,-5.21085060902e-06,-0.000150978313491,0.000794193742774,2.95468385048e-06,8.67512881086e-06,9.41726539168e-05,,,,,,,
2016-05-05 05:09:54.553046784,,,,,,,,0.998782992363,-0.0420787520707,0.0257045216858,-0.00114074547309,-1.96551775932,0.0792971625924,0.472907572985
2016-05-05 05:09:54.553064704,,,,,,,,0.998683512211,-0.0443595573306,0.025755815208,0.000367276457837,-1.9656150341,0.079279102385,0.47292098403
2016-05-05 05:09:54.549328896,0.999999673217,-5.21085060902e-06,-0.000150978313491,0.000794193742774,2.9546836231e-06,8.67512881086e-06,9.41726539168e-05,,,,,,,
2016-05-05 05:09:54.563335168,,,,,,,,0.998712003231,-0.0437331423163,0.0257272347808,-9.88298634184e-05,-1.9657074213,0.079298786819,0.473061293364
2016-05-05 05:09:54.573566208,,,,,,,,0.998649001122,-0.0450672879815,0.0258642211556,0.000556722457986,-1.96575880051,0.0792907327414,0.472974687815
2016-05-05 05:09:54.583803136,,,,,,,,0.998817145824,-0.041216339916,0.0257100500166,-0.00213036616333,-1.96562635899,0.0795002132654,0.473100602627
2016-05-05 05:09:54.583816192,,,,,,,,0.998694479465,-0.0440089516342,0.0259352549911,-3.43580031767e-05,-1.9656484127,0.0792942717671,0.472856193781
2016-05-05 05:09:54.593012992,,,,,,,,0.998846173286,-0.0404273122549,0.0257430616766,-0.00304536474869,-1.96566581726,0.0796157345176,0.473082274199
2016-05-05 05:09:54.603243264,,,,,,,,0.998697459698,-0.0439427793026,0.0259322822094,-0.000376561220037,-1.96583747864,0.0793790221214,0.473052620888
2016-05-05 05:09:54.613470208,,,,,,,,0.998681128025,-0.044264562428,0.0260158218443,-3.63165672752e-05,-1.96576082706,0.0793120339513,0.473078638315
2016-05-05 05:09:54.623735552,,,,,,,,0.998697578907,-0.0438325107098,0.0261121150106,-0.000250864803093,-1.96566164494,0.0793194025755,0.472883015871
2016-05-05 05:09:54.643164160,,,,,,,,0.998647093773,-0.044910941273,0.0262106154114,0.000292857555905,-1.96574091911,0.0792919546366,0.472964435816
2016-05-05 05:09:54.643176192,,,,,,,,0.998657405376,-0.0446363016963,0.0262859072536,0.000264114234596,-1.96566689014,0.079276137054,0.472936868668
2016-05-05 05:09:54.653435136,,,,,,,,0.99869376421,-0.0438509657979,0.0262265764177,-0.000307799491566,-1.965726614,0.0793483704329,0.47307908535
2016-05-05 05:09:54.653447936,,,,,,,,0.998673975468,-0.0442695841193,0.0262756291777,-0.000343483261531,-1.96579647064,0.0793727114797,0.473046630621
2016-05-05 05:09:54.663677184,,,,,,,,0.998653650284,-0.0447535850108,0.0262323617935,2.47959633271e-06,-1.96573543549,0.0793396010995,0.473025768995
2016-05-05 05:09:54.673898752,,,,,,,,0.998644351959,-0.0449085012078,0.0263219475746,9.75238726824e-05,-1.9656535387,0.0793137028813,0.472933530807
2016-05-05 05:09:54.673908224,,,,,,,,0.998649716377,-0.0447568595409,0.0263755936176,4.07233574151e-06,-1.9657958746,0.0792981982231,0.473021090031
2016-05-05 05:09:54.683140864,,,,,,,,0.998620629311,-0.0453021973372,0.0265435278416,0.00013406353537,-1.96574139595,0.0792938768864,0.472978055477
