In this test, kdx and kdy were both equal to -0.3
kpx       kpy       x_variance  y_variance
0.100000	0.100000	0.037539	  0.047598
0.200000	0.200000	0.035525	  0.055961
0.300000	0.300000	0.033241	  0.072710
0.400000	0.400000	0.040612	  0.059067
0.500000	0.500000	0.041285	  0.063800
0.600000	0.600000	0.060292	  0.096823
0.700000	0.700000	0.061802	  0.137654
0.800000	0.800000	0.075094	  0.094337
0.900000	0.900000	0.087269	  0.117698
