In this test, kpx and kpy were both equal to 0.3.
-0.000000	-0.000000	0.137205	0.177295
-0.100000	-0.100000	0.046275	0.078117
-0.200000	-0.200000	0.041511	0.048910
-0.300000	-0.300000	0.042243	0.057489
-0.400000	-0.400000	0.037097	0.047508
-0.500000	-0.500000	0.047014	0.060910
-0.600000	-0.600000	0.043507	0.056782
-0.700000	-0.700000	nan	nan
-0.800000	-0.800000	nan	nan
-0.900000	-0.900000	nan	nan
