In this test, kpx and kpy were both equal to 1.
kdx       kdy       x_variance  y_variance
-0.100000	-0.100000	0.127831	  0.147166
-0.200000	-0.200000	0.065975	  0.113022
-0.300000	-0.300000	0.054743	  0.091873
-0.400000	-0.400000	0.058291	  0.050796
-0.500000	-0.500000	0.052746	  0.059158
-0.600000	-0.600000	0.048960	  0.041708
-0.700000	-0.700000	0.047516	  0.059005
-0.800000	-0.800000	0.046286	  0.052305
-0.900000	-0.900000	0.042263	  0.076895
